age,sex_male,marriage,income,hb_b_psu,hb_b_pse,hb_b_pbe,hb_b_pba,hb_b_se,hb_a_psu,hb_a_pse,hb_a_pbe,hb_a_pba,hb_a_se,afra1,afra2,be_01,be_02,be_03,be_04,be_05,be_06,be_07,be_08,be_09,be_10,be_11,be_12,be_13,be_14,be_15,be_16,be_17,be_18,be_19,be_20,fnp,ftv,fra,fws,fsm,fmp,confi_gov,confi_hos,confi_wor,confi_media,hmtime,fear_sum,be_sum,risk_sum,selfeff_sum,fear_mean,be_mean,risk_mean,selfeff_mean
2,1,1,4,-1,-1,2,-1,1,-1,-1,1,1,2,1,2,3,4,3,4,4,1,4,4,3,0,0,3,4,3,4,3,4,3,3,3,1,2,0,2,0,1,2,1,2,1,1,3,60,-4,5,1.5,2.857142857142857,-1.0,1.0
3,0,2,4,0,0,1,0,1,0,0,1,1,0,1,2,3,4,1,4,4,1,4,4,4,1,2,2,1,4,4,4,3,3,1,4,1,3,0,3,2,1,1,2,2,2,1,3,58,0,3,1.5,2.761904761904762,0.0,0.6
2,1,1,4,0,0,2,-2,-2,1,1,1,2,2,0,1,4,4,3,4,4,0,4,4,4,2,0,4,2,4,4,2,0,4,4,4,0,3,0,4,0,4,0,1,2,0,1,1,61,2,4,0.5,2.9047619047619047,0.5,0.8
3,0,3,4,-1,-1,-2,-1,-2,-1,-1,-2,1,-2,2,3,4,4,3,3,0,0,3,3,3,0,1,2,2,2,2,2,1,4,4,0,4,3,4,4,3,3,1,1,2,2,1,5,43,-4,-6,2.5,2.0476190476190474,-1.0,-1.2
2,0,1,4,1,-1,1,-1,1,1,-1,1,0,1,0,2,3,4,4,4,4,0,3,3,3,4,2,4,4,4,4,4,3,3,3,4,3,4,0,2,3,1,1,2,2,1,1,2,67,0,2,1.0,3.1904761904761907,0.0,0.4
2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0,4,4,4,3,1,3,1,4,4,4,2,4,2,4,4,4,1,4,3,4,0,0,0,0,4,0,64,0,0,0.0,3.0476190476190474,0.0,0.0
3,1,2,4,0,0,1,-1,-1,-1,1,1,-1,1,2,2,4,4,4,4,4,0,3,4,4,4,3,4,4,4,4,4,0,4,4,4,3,3,3,4,3,3,1,2,2,2,1,4,70,0,0,2.0,3.3333333333333335,0.0,0.0
2,0,1,1,1,0,1,0,1,0,1,1,-1,1,1,3,3,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,0,4,4,4,3,3,3,3,3,4,1,2,2,2,1,4,71,2,2,2.0,3.380952380952381,0.5,0.4
2,0,1,3,0,0,1,0,1,0,-1,-1,-2,1,2,3,4,4,2,4,4,0,4,4,3,1,1,4,3,4,4,2,2,3,4,4,2,2,0,4,3,0,0,2,2,2,4,5,61,-1,1,2.5,2.9047619047619047,-0.25,0.2
3,1,2,4,1,1,1,-1,-1,1,1,1,1,1,3,3,2,3,3,2,3,2,4,2,4,4,1,4,3,4,3,2,0,1,3,3,0,3,0,3,4,3,2,1,1,1,4,6,53,4,3,3.0,2.5238095238095237,1.0,0.6
2,0,1,5,0,-1,0,-1,1,1,-1,0,1,1,0,2,3,4,4,4,2,0,3,4,4,2,1,2,3,4,4,3,3,3,3,3,0,3,0,3,0,3,1,1,3,1,1,2,59,-1,2,1.0,2.8095238095238093,-0.25,0.4
2,1,1,4,1,-1,1,0,0,0,0,1,0,0,0,1,3,3,2,3,4,0,3,4,3,1,1,4,0,3,4,3,2,1,1,0,1,2,0,4,4,1,1,2,2,2,1,1,45,0,0,0.5,2.142857142857143,0.0,0.0
2,0,1,1,1,0,1,-1,1,1,1,1,1,1,1,1,4,4,3,4,4,0,4,4,4,4,3,4,4,4,4,3,2,3,3,3,1,1,1,2,1,1,2,1,1,0,1,2,68,3,4,1.0,3.238095238095238,0.75,0.8
2,0,1,3,0,-2,0,-1,0,-2,-2,0,0,0,0,1,4,3,4,4,4,0,2,3,3,0,0,4,3,4,4,3,4,3,4,4,2,2,0,0,0,1,1,1,2,2,1,1,60,-6,-2,0.5,2.857142857142857,-1.5,-0.4
3,0,2,5,1,1,-2,0,-1,-2,-1,-2,0,0,2,3,4,4,4,0,4,0,4,4,4,4,4,4,4,4,0,2,0,4,4,4,0,0,0,4,3,0,1,0,0,0,2,5,62,-1,-2,2.5,2.9523809523809526,-0.25,-0.4
2,0,1,1,0,1,2,1,2,1,1,1,-1,1,3,3,4,4,4,4,4,0,3,4,3,3,1,3,1,4,4,3,3,3,3,4,2,2,0,3,1,2,0,1,1,1,2,6,62,3,5,3.0,2.9523809523809526,0.75,1.0
3,0,2,4,2,2,2,-2,2,-2,-2,-2,2,2,3,3,4,3,2,2,2,0,2,3,2,3,0,1,4,3,3,4,4,4,4,0,4,4,3,4,3,3,0,0,3,3,1,6,50,0,10,3.0,2.380952380952381,0.0,2.0
3,0,3,4,2,0,1,0,1,-1,-1,1,1,1,1,3,3,4,3,4,4,0,4,3,4,4,1,4,3,3,4,3,2,4,4,1,3,3,0,3,1,3,2,1,1,2,4,4,62,0,4,2.0,2.9523809523809526,0.0,0.8
3,0,1,4,1,0,1,-1,1,-1,-1,1,1,0,3,2,3,4,3,4,3,0,4,3,4,2,0,3,2,3,4,3,2,4,4,2,0,2,0,4,3,1,1,1,1,1,2,5,57,-1,3,2.5,2.7142857142857144,-0.25,0.6
2,0,1,3,1,-1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,0,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,0,2,2,2,2,1,2,58,2,3,1.0,2.761904761904762,0.5,0.6
2,1,1,3,1,0,0,1,1,1,0,0,0,0,2,3,4,3,4,4,2,2,2,4,4,2,0,4,3,3,0,0,0,2,0,2,3,3,1,3,0,1,1,1,1,1,1,5,45,2,1,2.5,2.142857142857143,0.5,0.2
3,0,2,4,1,-1,1,-1,1,-1,-1,1,2,2,3,3,4,4,4,4,4,0,3,4,4,3,0,4,4,4,4,1,2,4,4,4,3,3,0,4,4,4,0,1,3,0,2,6,65,-2,5,3.0,3.0952380952380953,-0.5,1.0
3,1,2,4,1,1,1,1,-1,1,-1,1,0,-1,2,2,4,4,4,4,3,1,4,4,4,4,1,4,1,4,4,2,1,1,2,4,0,4,0,4,0,0,1,1,1,1,2,4,60,2,0,2.0,2.857142857142857,0.5,0.0
3,1,2,3,1,-1,2,2,-1,1,1,1,1,-1,0,1,3,4,3,0,4,0,4,2,2,4,4,2,3,1,4,2,3,3,4,4,1,4,2,4,0,3,1,2,2,0,4,1,56,2,0,0.5,2.6666666666666665,0.5,0.0
3,1,3,4,0,0,1,0,1,-1,1,1,-1,-1,1,1,2,4,2,2,4,0,4,4,2,2,2,2,4,2,4,4,4,4,1,4,3,3,3,3,3,3,1,2,3,0,2,2,57,0,0,1.0,2.7142857142857144,0.0,0.0
3,1,1,4,0,-1,-1,-1,-1,1,1,1,1,1,2,3,3,4,1,1,4,0,3,3,4,1,1,0,1,4,4,1,1,4,4,3,0,2,0,4,3,1,1,1,1,1,1,5,47,1,-1,2.5,2.238095238095238,0.25,-0.2
2,1,1,3,1,0,0,0,0,0,0,0,0,1,2,2,1,4,3,3,4,0,3,4,3,3,2,3,3,4,4,2,2,4,4,3,3,4,3,4,4,4,1,1,2,0,2,4,59,1,1,2.0,2.8095238095238093,0.25,0.2
2,1,1,4,0,1,2,-1,2,-1,1,2,1,1,1,3,3,3,2,4,4,0,4,3,3,2,1,2,2,3,3,3,1,2,2,3,0,3,0,4,3,1,2,1,2,2,2,4,50,1,7,2.0,2.380952380952381,0.25,1.4
2,0,1,3,0,1,1,0,-1,0,1,1,-1,1,2,3,3,2,2,2,2,0,3,3,3,2,1,2,1,3,0,1,2,2,3,2,2,3,0,4,2,1,0,2,2,1,2,5,39,2,1,2.5,1.8571428571428572,0.5,0.2
3,1,2,4,2,-1,2,-1,2,2,2,2,2,2,0,3,0,4,2,4,4,0,4,4,4,2,0,0,0,4,4,4,2,4,4,0,3,3,2,4,0,4,1,1,1,1,2,3,50,5,7,1.5,2.380952380952381,1.25,1.4
2,0,1,5,1,0,1,1,1,1,0,1,-1,1,1,2,4,4,3,2,4,0,4,4,3,3,1,3,3,4,4,3,1,4,2,4,0,3,0,4,4,3,1,1,2,2,1,3,60,2,2,1.5,2.857142857142857,0.5,0.4
2,0,1,4,2,2,0,0,1,0,0,0,1,1,3,3,4,4,3,4,4,0,4,3,3,4,3,3,2,4,4,4,2,4,4,4,0,4,0,4,4,2,0,0,2,2,2,6,67,4,5,3.0,3.1904761904761907,1.0,1.0
2,0,1,3,0,-1,1,-1,1,0,-1,1,1,1,2,3,4,4,2,3,4,0,3,3,3,1,0,1,3,4,4,3,1,4,4,3,0,4,2,2,0,0,0,1,2,2,2,5,54,-2,3,2.5,2.5714285714285716,-0.5,0.6
3,1,1,4,2,1,1,1,2,1,1,1,-1,1,3,3,4,4,3,4,4,0,4,4,4,4,1,4,0,4,4,3,3,3,4,4,3,4,3,4,4,4,0,2,3,1,3,6,65,5,4,3.0,3.0952380952380953,1.25,0.8
2,0,1,4,-2,-1,-2,-2,-2,-2,-2,-2,2,-2,0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,0,0,0,0,0,2,1,80,-7,-5,0.5,3.8095238095238093,-1.75,-1.0
3,0,1,4,1,0,2,-1,-1,0,1,0,1,2,2,3,4,4,4,4,4,0,4,3,0,0,3,4,4,4,4,3,2,4,4,4,3,3,2,4,2,3,2,2,2,2,2,5,63,2,4,2.5,3.0,0.5,0.8
2,1,1,4,0,0,2,-2,1,1,2,2,2,2,1,3,4,4,4,4,4,0,4,4,4,4,2,4,3,4,4,3,3,4,4,4,1,2,0,4,2,1,1,2,3,3,1,4,71,3,7,2.0,3.380952380952381,0.75,1.4
2,0,2,4,2,0,1,1,1,0,1,-1,0,-1,2,3,4,4,3,4,4,0,4,4,3,4,1,4,4,4,4,4,1,3,4,4,0,0,0,0,1,2,0,2,2,1,1,5,67,3,1,2.5,3.1904761904761907,0.75,0.2
2,0,1,4,1,2,0,0,1,0,1,1,-1,0,3,3,4,4,1,1,4,0,2,2,3,1,1,4,0,4,4,4,2,4,4,4,0,3,1,3,3,2,0,3,3,1,1,6,53,4,2,3.0,2.5238095238095237,1.0,0.4
3,1,1,3,1,1,0,1,-2,1,-2,-2,-1,0,1,3,4,4,4,0,4,0,4,4,4,4,0,2,2,2,2,2,2,2,2,2,3,3,3,3,4,3,1,2,2,2,1,4,50,1,-2,2.0,2.380952380952381,0.25,-0.4
3,0,2,4,-2,-2,-2,-2,-2,-1,-2,-2,1,-1,0,2,1,2,1,2,2,1,2,2,0,0,1,0,2,0,0,2,1,2,1,0,3,3,3,4,3,3,1,2,1,0,1,2,22,-7,-6,1.0,1.0476190476190477,-1.75,-1.2
2,0,1,4,2,2,2,-2,2,-1,1,1,-1,1,3,3,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,1,3,3,1,0,2,2,0,1,6,76,4,6,3.0,3.619047619047619,1.0,1.2
2,0,2,4,2,0,1,1,1,0,1,-1,0,-1,2,3,4,4,3,4,4,0,4,4,3,4,1,4,4,4,4,4,1,3,4,4,0,0,0,0,1,2,0,2,2,1,1,5,67,3,1,2.5,3.1904761904761907,0.75,0.2
2,0,1,1,0,1,1,1,1,2,2,2,-1,0,3,3,4,2,1,2,3,0,3,3,1,2,0,1,1,4,4,2,4,3,4,4,4,3,0,2,2,0,1,1,2,1,2,6,48,5,2,3.0,2.2857142857142856,1.25,0.4
3,0,2,4,1,-1,1,-2,2,-2,-2,1,1,2,1,3,4,4,2,4,4,0,4,4,3,4,0,4,2,4,4,1,1,4,2,4,0,0,0,0,0,4,1,1,2,0,1,4,59,-4,5,2.0,2.8095238095238093,-1.0,1.0
2,0,1,3,0,0,1,-1,0,1,-1,1,1,1,0,2,2,4,3,4,4,0,4,3,3,4,0,2,1,3,4,2,0,2,0,3,2,3,0,3,4,1,0,1,2,1,1,2,48,0,3,1.0,2.2857142857142856,0.0,0.6
3,0,2,4,1,0,2,-1,2,1,0,2,-2,2,1,3,4,4,4,4,4,3,4,4,4,3,0,4,1,4,4,4,0,4,4,4,3,3,3,4,3,4,1,1,0,1,2,4,67,2,4,2.0,3.1904761904761907,0.5,0.8
2,0,1,4,0,2,-1,1,-1,1,2,-1,-1,-1,3,3,0,4,4,4,4,0,4,4,4,4,4,4,4,4,4,1,0,4,4,0,3,3,0,3,0,3,1,1,2,1,1,6,61,5,-2,3.0,2.9047619047619047,1.25,-0.4
2,0,1,3,0,0,1,-1,0,1,-1,1,1,1,0,2,2,4,3,4,4,0,4,3,3,4,0,2,1,3,4,2,0,2,0,3,2,3,0,3,4,1,0,1,2,1,1,2,48,0,3,1.0,2.2857142857142856,0.0,0.6
2,0,1,4,0,1,1,0,1,0,0,1,-1,1,0,1,2,3,2,3,3,3,4,4,4,3,1,4,4,4,4,4,2,2,2,2,2,1,0,2,0,2,0,1,2,0,1,1,60,1,3,0.5,2.857142857142857,0.25,0.6
2,1,1,4,1,0,2,-1,2,2,2,2,-2,2,3,3,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,4,0,3,0,2,2,2,2,6,76,5,4,3.0,3.619047619047619,1.25,0.8
3,0,2,4,1,0,2,-1,2,1,0,2,-2,2,1,3,4,4,4,4,4,3,4,4,4,3,0,4,1,4,4,4,0,4,4,4,3,3,3,4,3,4,1,1,0,1,2,4,67,2,4,2.0,3.1904761904761907,0.5,0.8
2,1,1,4,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,4,4,3,2,2,2,2,1,1,40,-4,-3,0.5,1.9047619047619047,-1.0,-0.6
2,0,1,5,1,-2,-1,1,-1,0,1,1,-1,-1,3,3,4,4,2,4,4,0,4,1,4,4,4,4,2,4,4,3,4,4,4,4,1,4,3,3,2,2,0,1,2,1,2,6,68,0,-6,3.0,3.238095238095238,0.0,-1.2
2,1,2,4,-1,-1,-1,-1,-1,-2,-1,-2,2,2,0,3,3,3,1,4,4,0,4,4,4,4,0,1,2,4,0,4,0,4,4,0,4,4,4,4,0,0,3,0,3,0,1,3,50,-5,1,1.5,2.380952380952381,-1.25,0.2
2,1,2,4,-1,-1,-2,-2,-1,-1,-1,-1,1,-1,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,4,3,1,3,0,1,3,80,-4,-4,1.5,3.8095238095238093,-1.0,-0.8
2,0,1,4,-2,-1,0,1,1,-2,1,0,-1,-2,2,3,4,4,4,4,4,0,2,4,2,4,4,2,4,4,4,3,0,1,1,4,0,4,0,2,2,0,1,2,2,1,2,5,59,-4,-3,2.5,2.8095238095238093,-1.0,-0.6
4,0,2,3,-1,-1,1,1,-1,-1,1,-1,1,1,3,3,0,4,4,4,4,0,4,4,4,3,3,3,3,3,4,3,3,3,4,4,1,4,1,4,0,2,2,1,1,2,2,6,64,-2,1,3.0,3.0476190476190474,-0.5,0.2
2,0,1,2,-1,1,2,-1,2,1,1,1,1,2,2,3,4,4,3,4,4,0,4,3,3,1,1,3,3,4,4,4,1,4,4,4,1,1,1,3,2,3,1,3,2,1,1,5,62,2,8,2.5,2.9523809523809526,0.5,1.6
2,0,1,3,0,0,0,1,1,1,0,0,-1,0,1,1,4,4,1,4,4,0,3,3,2,3,0,3,3,4,4,2,1,2,4,4,2,4,0,3,2,2,0,2,2,2,2,2,55,1,0,1.0,2.619047619047619,0.25,0.0
2,0,1,4,1,0,-1,1,1,0,2,-1,1,1,2,3,4,4,3,4,4,0,4,2,3,1,0,4,3,4,4,4,1,4,4,4,0,1,0,2,2,1,0,1,2,0,1,5,61,3,2,2.5,2.9047619047619047,0.75,0.4
2,1,1,5,1,1,2,-1,1,1,2,2,1,1,1,2,4,3,2,3,0,0,3,4,3,4,2,4,3,4,4,2,2,3,3,4,0,0,0,4,0,2,0,1,1,2,1,3,57,5,6,1.5,2.7142857142857144,1.25,1.2
3,0,2,5,0,1,0,0,0,1,1,0,-2,-2,2,2,4,4,2,2,4,0,3,4,4,2,1,3,2,3,4,0,0,4,4,0,0,2,0,4,0,2,0,1,1,1,1,4,50,3,-3,2.0,2.380952380952381,0.75,-0.6
2,0,1,3,-1,-1,1,2,1,-1,1,1,-1,0,2,3,4,4,3,4,4,0,4,4,4,4,2,4,4,3,4,4,2,4,4,2,2,4,2,3,3,2,1,1,3,3,2,5,68,-2,0,2.5,3.238095238095238,-0.5,0.0
2,0,1,2,-1,1,1,1,1,-2,0,0,-1,0,1,3,4,4,2,1,4,0,4,2,2,4,1,4,2,2,4,2,2,4,2,4,2,2,0,4,0,0,1,0,2,1,1,4,54,-2,2,2.0,2.5714285714285716,-0.5,0.4
3,0,2,3,1,0,1,0,0,-1,-1,1,1,1,1,2,4,3,3,3,3,1,3,4,4,3,3,3,3,4,4,3,0,3,3,2,4,4,3,3,4,1,0,1,2,1,2,3,59,-1,3,1.5,2.8095238095238093,-0.25,0.6
3,0,2,4,2,2,2,2,-1,0,2,1,-1,2,1,2,3,3,2,3,2,3,2,2,2,2,2,2,2,1,3,3,2,3,3,2,3,4,4,4,3,4,1,1,1,1,1,3,47,6,4,1.5,2.238095238095238,1.5,0.8
3,0,2,4,0,1,1,0,1,0,2,1,2,1,2,2,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,1,4,4,4,0,4,0,2,0,0,3,2,2,2,3,4,73,3,6,2.0,3.4761904761904763,0.75,1.2
3,1,1,4,1,1,2,1,1,0,0,0,1,1,1,1,1,3,3,4,3,0,4,1,1,4,1,2,1,1,4,2,2,3,1,4,0,0,4,4,0,1,1,2,3,0,1,2,45,2,6,1.0,2.142857142857143,0.5,1.2
3,0,2,4,-1,-2,1,-1,1,-1,-2,1,1,1,0,0,4,4,4,4,3,1,4,4,4,4,4,2,2,3,3,3,4,3,3,2,1,1,1,3,1,1,3,3,3,3,1,0,65,-6,2,0.0,3.0952380952380953,-1.5,0.4
3,1,2,5,-2,-1,1,-1,1,-2,0,0,1,2,0,0,4,3,4,4,4,3,4,4,3,0,0,1,1,4,4,4,4,0,0,4,0,0,1,4,3,2,2,2,2,0,1,0,55,-5,4,0.0,2.619047619047619,-1.25,0.8
2,0,1,5,-1,0,0,0,1,-1,0,-1,-1,-1,0,1,4,4,4,4,4,0,4,3,4,4,2,4,3,3,4,3,1,3,2,4,3,4,1,2,0,3,1,2,3,1,1,1,64,-2,-1,0.5,3.0476190476190474,-0.5,-0.2
2,0,1,4,-1,1,1,0,1,0,1,1,-1,0,2,2,4,4,3,4,4,0,4,4,4,1,2,4,4,4,4,4,3,4,4,4,4,4,3,4,3,4,1,2,3,3,2,4,69,1,2,2.0,3.2857142857142856,0.25,0.4
2,0,1,4,0,0,1,1,1,-2,0,1,1,1,0,1,4,4,2,4,4,0,4,4,2,0,4,4,3,4,4,1,0,4,0,3,0,1,0,0,0,0,0,0,3,1,1,1,55,-2,4,0.5,2.619047619047619,-0.5,0.8
2,0,1,3,-1,-1,1,-1,1,-2,-2,1,0,0,1,2,4,4,4,4,4,0,4,2,4,2,0,3,2,4,4,3,1,3,3,4,0,3,0,2,1,0,1,1,1,1,1,3,59,-6,1,1.5,2.8095238095238093,-1.5,0.2
2,1,1,4,1,1,1,2,2,2,2,2,-2,0,1,1,4,3,3,2,3,0,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,1,0,4,4,4,1,2,3,0,2,2,56,6,2,1.0,2.6666666666666665,1.5,0.4
2,0,1,4,0,0,1,1,1,-2,0,1,1,1,0,1,4,4,2,4,4,0,4,4,2,0,4,4,3,4,4,1,0,4,0,3,0,1,0,0,0,0,0,0,3,1,1,1,55,-2,4,0.5,2.619047619047619,-0.5,0.8
3,1,2,5,-2,-1,2,2,2,2,-2,-2,2,2,0,0,0,4,4,4,4,0,4,3,3,0,0,4,0,0,4,2,0,4,0,0,4,0,0,4,0,0,2,2,2,0,1,0,40,-3,7,0.0,1.9047619047619047,-0.75,1.4
2,0,1,4,1,0,1,1,0,1,0,0,1,1,2,3,3,4,3,4,4,0,4,4,4,1,0,4,2,3,4,3,3,3,4,3,2,2,0,3,0,1,0,0,2,1,1,5,60,2,3,2.5,2.857142857142857,0.5,0.6
2,1,1,4,1,1,1,2,2,2,2,2,-2,0,1,1,4,3,3,2,3,0,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,1,0,4,4,4,1,2,3,0,2,2,56,6,2,1.0,2.6666666666666665,1.5,0.4
2,0,1,4,1,0,1,0,0,0,0,0,-1,0,3,3,4,4,4,3,3,1,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,3,4,3,3,0,2,2,1,4,6,74,1,0,3.0,3.5238095238095237,0.25,0.0
2,0,2,3,-2,-1,-1,-2,-2,-2,-2,-2,1,-2,3,3,2,2,2,2,2,0,2,2,2,2,2,2,1,2,2,2,1,2,2,2,4,4,3,3,3,3,2,1,2,2,1,6,36,-7,-5,3.0,1.7142857142857142,-1.75,-1.0
2,0,1,1,-1,1,1,-1,0,0,1,1,2,2,2,3,4,4,1,1,4,0,3,3,2,0,2,1,2,4,4,3,1,4,4,4,3,3,0,2,1,1,1,1,1,2,2,5,51,1,6,2.5,2.4285714285714284,0.25,1.2
3,1,2,4,2,2,2,-2,2,0,2,2,2,2,3,3,4,4,3,3,4,4,4,4,4,4,3,4,4,4,4,4,2,4,4,4,4,4,1,4,1,1,2,1,1,3,3,6,75,6,10,3.0,3.5714285714285716,1.5,2.0
2,0,1,4,1,1,0,0,1,-1,0,-1,-1,0,1,3,3,4,3,4,4,0,4,4,4,3,0,4,2,4,4,4,4,4,4,4,0,3,1,2,2,3,1,3,3,2,1,4,67,1,1,2.0,3.1904761904761907,0.25,0.2
2,0,1,5,-1,-2,1,1,1,0,-1,1,-1,0,0,2,3,4,2,4,1,0,4,2,2,1,1,3,1,3,4,2,4,3,2,2,1,3,0,3,4,1,1,1,2,1,1,2,48,-4,-1,1.0,2.2857142857142856,-1.0,-0.2
2,1,1,4,0,1,1,1,0,0,-1,1,1,1,1,2,4,4,4,3,3,0,3,3,3,3,1,3,3,3,4,3,2,3,2,3,3,2,0,4,4,1,0,2,2,2,1,3,57,0,4,1.5,2.7142857142857144,0.0,0.8
2,0,1,4,1,1,2,1,2,1,2,2,-1,-1,1,2,3,4,2,3,4,0,1,3,3,2,4,4,1,3,4,2,1,3,4,2,0,4,0,4,0,2,1,0,2,1,1,3,53,5,3,1.5,2.5238095238095237,1.25,0.6
3,0,2,4,1,1,2,2,2,-1,-1,-1,1,-1,1,3,2,0,3,4,4,0,4,4,4,4,4,4,4,4,0,4,0,4,4,0,3,3,3,3,3,3,1,1,2,2,1,4,57,0,5,2.0,2.7142857142857144,0.0,1.0
3,0,2,4,-1,-1,1,1,1,-1,1,1,-1,1,3,3,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,1,1,4,4,4,3,3,3,4,4,3,1,1,1,0,1,6,70,-2,1,3.0,3.3333333333333335,-0.5,0.2
2,0,1,4,-1,0,1,1,0,-1,-1,1,-1,0,0,1,3,4,2,2,3,0,4,3,4,4,3,4,2,2,4,4,4,4,4,2,2,2,0,0,0,2,2,2,2,1,1,1,62,-3,0,0.5,2.9523809523809526,-0.75,0.0
1,0,1,4,1,0,2,1,-2,1,2,1,-1,1,2,3,4,4,4,4,4,0,3,4,4,4,0,4,4,4,4,3,0,3,4,4,2,4,2,3,4,1,0,0,1,1,1,5,65,4,0,2.5,3.0952380952380953,1.0,0.0
2,0,1,3,1,1,2,-2,2,1,1,0,-1,1,2,3,4,4,2,4,4,0,4,4,4,4,0,1,4,4,4,3,2,4,4,0,2,4,0,1,1,0,0,3,3,3,2,5,60,4,5,2.5,2.857142857142857,1.0,1.0
2,0,1,4,1,1,1,1,1,1,1,1,-1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,0,3,1,2,2,2,2,4,60,4,3,2.0,2.857142857142857,1.0,0.6
3,0,2,4,0,1,1,-1,1,0,2,1,-1,1,1,2,4,4,3,2,4,0,3,4,3,1,1,4,2,4,4,2,0,4,4,4,1,3,0,4,3,2,1,0,2,1,2,3,57,3,3,1.5,2.7142857142857144,0.75,0.6
2,1,1,4,0,1,1,0,0,0,1,1,0,0,0,1,0,3,1,2,4,0,4,1,3,2,1,4,2,2,0,2,1,3,4,0,1,2,1,2,1,1,1,2,2,2,1,1,39,2,2,0.5,1.8571428571428572,0.5,0.4
3,0,2,4,1,1,2,2,2,-1,-1,-1,1,-1,1,3,2,0,3,4,4,0,4,4,4,4,4,4,4,4,0,4,0,4,4,0,3,3,3,3,3,3,1,1,2,2,1,4,57,0,5,2.0,2.7142857142857144,0.0,1.0
2,0,1,4,0,0,1,-2,2,-2,-2,1,2,1,3,3,4,4,4,4,4,0,4,4,4,4,4,4,4,4,3,4,3,4,4,4,3,3,0,3,3,3,0,2,3,2,2,6,74,-4,6,3.0,3.5238095238095237,-1.0,1.2
3,0,1,5,-2,-1,-2,-1,-1,-1,-2,-1,1,-1,3,3,2,2,0,2,2,0,2,0,0,0,0,0,0,0,0,2,2,2,0,0,3,3,4,3,3,3,1,1,3,3,3,6,16,-6,-4,3.0,0.7619047619047619,-1.5,-0.8
3,0,1,4,-1,-1,1,1,1,-1,1,1,-1,-1,2,3,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,3,3,4,1,2,2,1,1,5,72,-2,-1,2.5,3.4285714285714284,-0.5,-0.2
3,0,1,4,0,1,1,-1,2,0,-1,1,1,1,1,1,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,3,3,1,1,2,1,1,2,76,0,6,1.0,3.619047619047619,0.0,1.2
2,0,1,3,2,-1,1,0,1,0,-1,1,-1,1,3,3,4,4,2,2,4,0,4,4,4,2,0,4,4,4,4,2,4,4,4,4,1,4,2,4,4,3,0,1,2,2,2,6,64,0,1,3.0,3.0476190476190474,0.0,0.2
2,0,1,5,0,0,2,2,2,1,0,2,-1,-1,1,3,4,4,4,4,4,0,4,4,4,4,0,4,4,4,4,3,3,4,0,4,4,4,1,2,2,4,0,1,2,1,2,4,66,1,2,2.0,3.142857142857143,0.25,0.4
2,0,1,4,1,-1,1,-1,1,1,1,1,1,1,3,3,2,4,4,4,4,0,4,4,4,4,0,4,2,4,4,4,1,4,4,4,1,0,2,2,1,3,0,0,1,0,1,6,65,2,3,3.0,3.0952380952380953,0.5,0.6
2,0,1,5,0,-1,1,0,1,0,1,1,-1,0,2,3,2,4,2,3,3,1,3,3,3,2,1,1,0,4,4,4,3,4,4,4,3,3,3,3,0,3,2,2,3,1,1,5,55,0,0,2.5,2.619047619047619,0.0,0.0
2,0,1,5,-1,1,2,1,2,-2,1,1,0,1,2,3,3,4,4,4,2,0,4,4,3,4,4,3,2,3,4,3,4,4,3,3,0,3,0,3,1,3,2,2,2,1,1,5,65,-1,6,2.5,3.0952380952380953,-0.25,1.2
2,0,1,1,1,2,2,-2,2,-2,2,2,2,2,1,3,4,4,3,4,4,0,4,4,4,4,0,2,2,4,4,4,2,4,4,0,0,4,0,4,1,2,1,1,2,2,2,4,61,3,10,2.0,2.9047619047619047,0.75,2.0
2,0,1,4,0,2,-2,0,2,1,1,0,-1,0,2,3,2,4,2,4,4,4,4,4,3,1,0,4,4,4,4,2,0,4,4,4,0,4,1,3,3,1,1,1,2,0,2,5,62,4,1,2.5,2.9523809523809526,1.0,0.2
